"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","17-Dec-2019","       2126.75","       2126.50","       2169.00","       2119.00","       2168.70","       2164.95","       2154.70","    6059673","         13056790687.25","     217425","    3457795","         57.06"
"TCS","EQ","18-Dec-2019","       2164.95","       2174.00","       2203.45","       2153.00","       2166.80","       2167.75","       2182.48","    8251081","         18007821655.85","     198563","    4520690","         54.79"
"TCS","EQ","19-Dec-2019","       2167.75","       2179.80","       2236.50","       2167.55","       2231.70","       2229.05","       2202.61","    6251505","         13769608434.50","     181580","    2570929","         41.12"
"TCS","EQ","20-Dec-2019","       2229.05","       2220.00","       2246.70","       2208.25","       2219.00","       2222.90","       2225.89","    5548338","         12349976608.60","     158986","    2675704","         48.23"
"TCS","EQ","23-Dec-2019","       2222.90","       2210.00","       2241.95","       2210.00","       2236.00","       2231.70","       2229.75","    2247329","          5010982045.90","     113685","    1168998","         52.02"
"TCS","EQ","24-Dec-2019","       2231.70","       2239.00","       2243.55","       2211.15","       2216.00","       2215.60","       2223.00","    1805896","          4014504828.20","     100655","     892665","         49.43"
"TCS","EQ","26-Dec-2019","       2215.60","       2216.40","       2229.00","       2195.20","       2202.00","       2201.95","       2207.75","    1880367","          4151371219.35","      89812","     832102","         44.25"
"TCS","EQ","27-Dec-2019","       2201.95","       2208.00","       2226.40","       2176.00","       2209.90","       2198.50","       2192.11","    2720261","          5963118728.70","      93892","    1285882","         47.27"
"TCS","EQ","30-Dec-2019","       2198.50","       2207.00","       2225.00","       2177.10","       2183.35","       2183.20","       2194.63","    2288830","          5023140879.40","      84027","     935920","         40.89"
"TCS","EQ","31-Dec-2019","       2183.20","       2189.00","       2197.00","       2157.45","       2165.00","       2161.70","       2171.67","    1909289","          4146354804.75","      69597","     837101","         43.84"
"TCS","EQ","01-Jan-2020","       2161.70","       2168.00","       2183.90","       2154.00","       2170.00","       2167.60","       2170.54","    1354908","          2940882381.95","      44438","     164490","         12.14"
"TCS","EQ","02-Jan-2020","       2167.60","       2179.95","       2179.95","       2149.20","       2157.00","       2157.65","       2158.63","    2380752","          5139156143.05","      99242","    1204079","         50.58"
"TCS","EQ","03-Jan-2020","       2157.65","       2164.00","       2223.00","       2164.00","       2201.00","       2200.65","       2199.26","    4655761","         10239206390.20","     123516","    1833823","         39.39"
"TCS","EQ","06-Jan-2020","       2200.65","       2205.00","       2225.95","       2187.90","       2201.35","       2200.45","       2204.89","    3023209","          6665855309.10","     135360","    1000021","         33.08"
"TCS","EQ","07-Jan-2020","       2200.45","       2200.50","       2214.65","       2183.80","       2205.00","       2205.85","       2203.53","    2429317","          5353063591.10","      95018","     966753","         39.80"
"TCS","EQ","08-Jan-2020","       2205.85","       2205.00","       2260.00","       2202.05","       2253.35","       2255.25","       2240.22","    5197454","         11643424341.40","     172815","    2288411","         44.03"
"TCS","EQ","09-Jan-2020","       2255.25","       2248.75","       2251.95","       2210.00","       2220.00","       2214.35","       2223.77","    3734173","          8303924064.05","     134309","    1805834","         48.36"
"TCS","EQ","10-Jan-2020","       2214.35","       2228.00","       2234.00","       2208.00","       2213.00","       2213.55","       2219.51","    1915807","          4252150307.25","     102938","     767417","         40.06"
"TCS","EQ","13-Jan-2020","       2213.55","       2217.85","       2218.95","       2184.70","       2193.00","       2190.35","       2197.65","    2843893","          6249872578.10","     113645","    1486327","         52.26"
"TCS","EQ","14-Jan-2020","       2190.35","       2195.00","       2229.80","       2195.00","       2210.00","       2206.90","       2212.56","    2948452","          6523621598.30","     132106","    1276382","         43.29"
"TCS","EQ","15-Jan-2020","       2206.90","       2213.00","       2231.00","       2194.20","       2225.05","       2226.90","       2212.65","    2620681","          5798644641.70","     114594","    1513859","         57.77"
"TCS","EQ","16-Jan-2020","       2226.90","       2226.95","       2249.00","       2215.00","       2240.00","       2238.80","       2235.81","    3117214","          6969483359.10","     113056","    1736185","         55.70"
"TCS","EQ","17-Jan-2020","       2238.80","       2240.75","       2253.55","       2213.00","       2220.00","       2219.10","       2232.37","    3281059","          7324550065.20","     123528","    1603410","         48.87"
"TCS","EQ","20-Jan-2020","       2219.10","       2194.90","       2242.20","       2156.20","       2174.00","       2170.35","       2182.48","    5817599","         12696797976.85","     216725","    2321286","         39.90"
"TCS","EQ","21-Jan-2020","       2170.35","       2169.95","       2186.55","       2158.05","       2172.35","       2171.05","       2170.95","    1902980","          4131268511.60","     115866","     865491","         45.48"
"TCS","EQ","22-Jan-2020","       2171.05","       2181.00","       2210.00","       2173.70","       2209.80","       2206.90","       2198.89","    1773686","          3900137863.20","     109240","     782190","         44.10"
"TCS","EQ","23-Jan-2020","       2206.90","       2209.80","       2217.75","       2183.70","       2188.00","       2190.95","       2200.81","    2069866","          4555383340.35","     110107","    1214278","         58.66"
"TCS","EQ","24-Jan-2020","       2190.95","       2190.95","       2190.95","       2170.00","       2185.00","       2183.40","       2179.72","    1319430","          2875988028.70","      55949","     607438","         46.04"
"TCS","EQ","27-Jan-2020","       2183.40","       2189.70","       2193.45","       2165.00","       2168.30","       2169.25","       2172.99","    1549101","          3366187862.30","      62160","     771303","         49.79"
"TCS","EQ","28-Jan-2020","       2169.25","       2174.00","       2187.80","       2152.00","       2183.80","       2183.75","       2169.48","    1743024","          3781454132.55","      79762","     906541","         52.01"
"TCS","EQ","29-Jan-2020","       2183.75","       2185.00","       2186.95","       2150.00","       2154.00","       2154.60","       2164.12","    2306761","          4992115934.85","      88479","    1307797","         56.69"
"TCS","EQ","30-Jan-2020","       2154.60","       2160.00","       2165.00","       2125.00","       2134.65","       2137.85","       2140.26","    2098567","          4491487115.50","      88883","    1056509","         50.34"
"TCS","EQ","31-Jan-2020","       2137.85","       2139.40","       2144.35","       2071.60","       2082.40","       2079.05","       2098.15","    3287223","          6897092272.70","     131558","    2194449","         66.76"
"TCS","EQ","01-Feb-2020","       2079.05","       2079.50","       2180.70","       2063.60","       2167.50","       2164.85","       2129.70","    3319716","          7070007900.45","     112061","    1798795","         54.19"
"TCS","EQ","03-Feb-2020","       2164.85","       2152.00","       2194.70","       2093.20","       2110.00","       2102.50","       2136.37","    4728073","         10100912568.45","     194574","    2519349","         53.28"
"TCS","EQ","04-Feb-2020","       2102.50","       2129.00","       2136.70","       2086.60","       2111.95","       2107.75","       2111.28","    3509339","          7409207263.95","     130941","    1569247","         44.72"
"TCS","EQ","05-Feb-2020","       2107.75","       2115.00","       2156.70","       2104.30","       2147.50","       2146.55","       2136.16","    2439322","          5210791950.60","     132082","    1373557","         56.31"
"TCS","EQ","06-Feb-2020","       2146.55","       2145.00","       2174.20","       2115.50","       2129.45","       2128.35","       2146.02","    2640065","          5665630316.25","      97158","    1284341","         48.65"
